"01241"|"00574"|"000"|"GMA"|"gamma Ursae Majorids                    "|" annual "|" 0"|"252    "|"173.3  "|"54.7   "|"1.17   "|"-0.37  "|"54.4   "|"       "|"0.918  "|"0.891  "|"211.2  "|"251.7  "|"98.7   "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01242"|"00575"|"000"|"SAU"|"63 Aurigids                             "|" annual "|" 0"|"235    "|"107.0  "|"40.4   "|"1.22   "|"-0.07  "|"56.5   "|"       "|"0.222  "|"0.980  "|"304.6  "|"235.4  "|"119.8  "|"00022"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01243"|"00575"|"001"|"SAU"|"63 Aurigids                             "|" annual "|"-2"|"233.0  "|"103.5  "|"40.5   "|"       "|"       "|"56.9   "|"24.1   "|"0.220  "|"0.992  "|"304.2  "|"233.0  "|"120.1  "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01244"|"00576"|"000"|"FOB"|"40 Comae Berenicids                     "|" annual "|" 0"|"282    "|"200.4  "|"23.5   "|"0.65   "|"-0.24  "|"64.6   "|"       "|"0.975  "|"0.878  "|"189.6  "|"282.2  "|"129.0  "|"00026"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01245"|"00577"|"000"|"FPI"|"58 Piscids                              "|" annual "|" 0"|"134    "|"12.6   "|"13.4   "|"1.16   "|"0.38   "|"64.2   "|"       "|"0.486  "|"0.954  "|"273.9  "|"133.8  "|"163.4  "|"00013"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01246"|"00578"|"000"|"TUM"|"theta Ursae Majorids                    "|" annual "|" 0"|"253    "|"140.6  "|"50.9   "|"1.30   "|"-0.24  "|"54.8   "|"       "|"0.535  "|"0.965  "|"266.1  "|"253.2  "|"101.3  "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01247"|"00579"|"000"|"TCV"|"Canum Venaticids-Bootids                "|" annual "|" 0"|"282    "|"210.1  "|"29.4   "|"0.69   "|"-0.17  "|"59.9   "|"       "|"0.977  "|"0.861  "|"171.6  "|"281.8  "|"113.7  "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01248"|"00580"|"000"|"CHA"|"chi Andromedids                         "|" annual "|" 0"|"154    "|"23.9   "|"45.0   "|"0.92   "|"0.31   "|"58.9   "|"       "|"0.750  "|"0.923  "|"242.4  "|"153.6  "|"117.0  "|"00029"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01249"|"00580"|"001"|"CHA"|"chi Andromedids                         "|" annual "|"-2"|"152.8  "|"23.9   "|"45.1   "|"       "|"       "|"59.6   "|"17.4   "|"0.770  "|"0.958  "|"239.2  "|"152.8  "|"117.9  "|"00046"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01250"|"00581"|"000"|"NHE"|"90 Herculids                            "|" annual "|" 0"|"38     "|"264.3  "|"40.3   "|"0.50   "|"0.19   "|"39.0   "|"       "|"0.912  "|"0.929  "|"216.3  "|"37.6   "|"62.9   "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01251"|"00581"|"001"|"NHE"|"90 Herculids                            "|" annual "|"-2"|"30.1   "|"260.7  "|"40.5   "|"       "|"       "|"39.3   "|"12.6   "|"0.909  "|"0.928  "|"216.3  "|"30.1   "|"63.4   "|"00168"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01252"|"00582"|"000"|"JBC"|"January beta Craterids                  "|" annual "|" 0"|"284    "|"164.6  "|"-22.8  "|"0.80   "|"-0.30  "|"63.8   "|"       "|"0.793  "|"0.922  "|"53.4   "|"103.8  "|"129.4  "|"00016"|"00000"|"00"|"C_1092A (?)                             "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01253"|"00582"|"001"|"JBC"|"January beta Craterids                  "|" annual "|"-2"|"292.3  "|"173.1  "|"-26.7  "|"       "|"       "|"64.2   "|"12.1   "|"0.816  "|"0.934  "|"49.8   "|"112.3  "|"129.7  "|"00065"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01254"|"00583"|"000"|"TTA"|"12 Taurids                              "|" annual "|" 0"|"164    "|"55.5   "|"1.8    "|"0.80   "|"0.39   "|"65.2   "|"       "|"0.707  "|"0.954  "|"67.2   "|"344.1  "|"146.0  "|"00037"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01255"|"00584"|"000"|"GCE"|"Cepheids-Cassiopeiids                   "|" annual "|" 0"|"141    "|"33.3   "|"78.5   "|"2.85   "|"0.42   "|"45.6   "|"       "|"0.972  "|"0.888  "|"156.3  "|"140.8  "|"79.1   "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01256"|"00584"|"001"|"GCE"|"Cepheids-Cassiopeiids                   "|" annual "|"-2"|"144.3  "|"34.6   "|"76.8   "|"       "|"       "|"46.4   "|"6.09   "|"0.983  "|"0.839  "|"160.3  "|"144.3  "|"82.0   "|"00064"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01257"|"00585"|"000"|"THY"|"33 Hydrids                              "|" annual "|" 0"|"262    "|"143.8  "|"-8.7   "|"0.71   "|"-0.18  "|"64.9   "|"       "|"0.676  "|"0.980  "|"68.4   "|"81.9   "|"136.5  "|"00031"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01258"|"00585"|"001"|"THY"|"33 Hydrids                              "|" annual "|"-2"|"261.7  "|"141.0  "|"-8.5   "|"       "|"       "|"62.8   "|"8.41   "|"0.607  "|"0.928  "|"78.3   "|"81.7   "|"132.7  "|"00028"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01259"|"00586"|"000"|"TLA"|"2 Lacertids                             "|" annual "|" 0"|"133    "|"332.2  "|"44.8   "|"0.63   "|"0.53   "|"44.0   "|"       "|"0.768  "|"0.923  "|"240.4  "|"132.8  "|"74.1   "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01260"|"00587"|"000"|"FNC"|"59 Cygnids                              "|" annual "|" 0"|"137    "|"314.2  "|"47.5   "|"0.23   "|"0.57   "|"35.3   "|"       "|"0.852  "|"0.931  "|"227.8  "|"137.0  "|"54.4   "|"00022"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01261"|"00587"|"001"|"FNC"|"59 Cygnids                              "|" annual "|"-2"|"134.0  "|"312.4  "|"45.2   "|"       "|"       "|"33.6   "|"5.72   "|"0.835  "|"0.855  "|"232.0  "|"134.0  "|"52.1   "|"00030"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01262"|"00588"|"000"|"TTL"|"22 Lyncids                              "|" annual "|" 0"|"220    "|"114.3  "|"50.8   "|"1.02   "|"-0.24  "|"60.6   "|"       "|"0.710  "|"0.892  "|"246.6  "|"220.1  "|"122.9  "|"00022"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01263"|"00589"|"000"|"FCA"|"50 Cancrids                             "|" annual "|" 0"|"245    "|"131.3  "|"11.9   "|"0.87   "|"-0.27  "|"66.6   "|"       "|"0.528  "|"0.965  "|"86.9   "|"65.4   "|"167.4  "|"00032"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01264"|"00589"|"001"|"FCA"|"50 Cancrids                             "|" annual "|"-2"|"243.2  "|"130.6  "|"11.6   "|"       "|"       "|"66.5   "|"8.23   "|"0.563  "|"0.932  "|"83.8   "|"63.2   "|"166.5  "|"00057"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01265"|"00590"|"000"|"VCT"|"10 Canum Venaticids                     "|" annual "|" 0"|"291    "|"191.3  "|"38.8   "|"0.75   "|"-0.26  "|"54.9   "|"       "|"0.724  "|"0.908  "|"243.6  "|"291.1  "|"101.0  "|"00020"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01266"|"00590"|"001"|"VCT"|"10 Canum Venaticids                     "|" annual "|"-2"|"286.8  "|"188.3  "|"42.3   "|"       "|"       "|"54.3   "|"10.2   "|"0.738  "|"0.928  "|"241.2  "|"286.8  "|"98.1   "|"00004"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01267"|"00591"|"000"|"ZBO"|"zeta Bootids                            "|" annual "|" 0"|"327    "|"224.2  "|"13.9   "|"0.72   "|"-0.23  "|"62.5   "|"       "|"0.785  "|"0.933  "|"234.9  "|"327.2  "|"124.4  "|"00023"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01268"|"00591"|"001"|"ZBO"|"zeta Bootids                            "|" annual "|"-2"|"329.8  "|"224.5  "|"13.2   "|"       "|"       "|"62.0   "|"10.4   "|"0.745  "|"0.929  "|"240.7  "|"329.8  "|"124.1  "|"00030"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01269"|"00592"|"000"|"PON"|"91 Piscids                              "|" annual "|" 0"|"136    "|"19.6   "|"28.4   "|"0.75   "|"0.37   "|"64.8   "|"       "|"0.788  "|"0.891  "|"238.2  "|"136.3  "|"144.7  "|"00022"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01270"|"00592"|"001"|"PON"|"91 Piscids                              "|" annual "|"-2"|"135.0  "|"16.7   "|"30.0   "|"       "|"       "|"63.8   "|"6.50   "|"0.786  "|"0.880  "|"238.9  "|"135.0  "|"139.9  "|"00006"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01271"|"00593"|"000"|"TOL"|"28 Lyncids                              "|" annual "|" 0"|"223    "|"118.5  "|"41.6   "|"0.99   "|"-0.13  "|"65.1   "|"       "|"0.716  "|"0.944  "|"244.6  "|"222.6  "|"140.1  "|"00028"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01272"|"00593"|"001"|"TOL"|"28 Lyncids                              "|" annual "|"-2"|"227.5  "|"120.9  "|"39.5   "|"       "|"       "|"66.7   "|"999    "|"0.675  "|"1.063  "|"247.8  "|"227.5  "|"142.5  "|"00007"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01273"|"00594"|"000"|"RSE"|"Serpentids-Coronae Borealids            "|" annual "|" 0"|"298    "|"234.9  "|"25.1   "|"0.71   "|"-0.20  "|"56.6   "|"       "|"0.902  "|"0.917  "|"145.9  "|"298.4  "|"103.7  "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01274"|"00594"|"001"|"RSE"|"Serpentids-Coronae Borealids            "|" annual "|"-2"|"302.8  "|"238.6  "|"24.4   "|"       "|"       "|"56.7   "|"16.5   "|"0.903  "|"0.945  "|"146.2  "|"302.8  "|"103.3  "|"00009"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01275"|"00595"|"000"|"TTT"|"13 Taurids                              "|" annual "|" 0"|"175    "|"55.1   "|"16.1   "|"0.92   "|"0.16   "|"64.5   "|"       "|"0.434  "|"0.974  "|"98.8   "|"354.9  "|"172.2  "|"00029"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01276"|"00596"|"000"|"MUS"|"78 Ursae Majorids                       "|" annual "|" 0"|"286    "|"198.1  "|"56.6   "|"0.96   "|"-0.43  "|"45.2   "|"       "|"0.865  "|"0.911  "|"221.5  "|"285.8  "|"75.6   "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..132G' target=_blank> Gural et al., 2014 </A>"|"LT"|"SD"
"01277"|"00597"|"000"|"TTS"|"theta2 Sagittariids                     "|" annual "|" 0"|"53     "|"301    "|"-33    "|"1.2    "|"0.2    "|"67     "|"       "|"       "|"       "|"       "|"       "|"       "|"00060"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...68M'  target=_blank> Molau and Kerr, 2014 </A>"|"LT"|"SD"
"01278"|"00598"|"000"|"TCT"|"tau Cetids                              "|" annual "|" 0"|"119    "|"28     "|"-18    "|"0.3    "|"0.5    "|"65     "|"       "|"       "|"       "|"       "|"       "|"       "|"00060"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...68M'  target=_blank> Molau and Kerr, 2014 </A>"|"LT"|"SD"
"01279"|"00599"|"000"|"POS"|"72 Ophiuchids                           "|" annual "|" 0"|"15     "|"277.5  "|"10.0   "|"0.79   "|"-0.04  "|"62.3   "|"       "|"0.982  "|"0.897  "|"195.4  "|"15.2   "|"122.9  "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01280"|"00599"|"001"|"POS"|"72 Ophiuchids                           "|" annual "|"-2"|"9.1    "|"272.8  "|"10.0   "|"       "|"       "|"61.8   "|"6.42   "|"0.970  "|"0.848  "|"194.7  "|"9.1    "|"122.7  "|"00183"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01281"|"00600"|"000"|"FAU"|"43 Aurigids                             "|" annual "|" 0"|"209    "|"96.0   "|"44.2   "|"0.97   "|"0.08   "|"63.0   "|"       "|"0.615  "|"0.934  "|"257.9  "|"209.2  "|"136.3  "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01282"|"00601"|"000"|"ICT"|"iota Craterids                          "|" annual "|" 0"|"282    "|"173.7  "|"-14.6  "|"0.88   "|"-0.23  "|"67.5   "|"       "|"0.864  "|"0.824  "|"42.9   "|"101.9  "|"151.0  "|"00031"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01283"|"00601"|"001"|"ICT"|"iota Craterids                          "|" annual "|"-2"|"280.3  "|"172.7  "|"-13.6  "|"       "|"       "|"67.4   "|"4.47   "|"0.868  "|"0.806  "|"42.6   "|"100.3  "|"151.9  "|"00006"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01284"|"00602"|"000"|"KCR"|"kappa Craterids                         "|" annual "|" 0"|"292    "|"173.4  "|"-14.8  "|"0.83   "|"-0.20  "|"65.8   "|"       "|"0.640  "|"0.927  "|"74.1   "|"112.2  "|"146.9  "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01285"|"00602"|"001"|"KCR"|"kappa Craterids                         "|" annual "|"-2"|"294.2  "|"174.9  "|"-16.2  "|"       "|"       "|"66.4   "|"21.9   "|"0.658  "|"0.971  "|"70.9   "|"114.2  "|"146.0  "|"00022"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01286"|"00603"|"000"|"FCR"|"15 Cancrids                             "|" annual "|" 0"|"233    "|"122.4  "|"30.8   "|"0.96   "|"-0.23  "|"65.4   "|"       "|"0.531  "|"0.944  "|"267.4  "|"233.1  "|"156.9  "|"00029"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01287"|"00604"|"000"|"ACZ"|"zeta1 Cancrids                          "|" annual "|" 0"|"282    "|"123.2  "|"16.9   "|"0.88   "|"-0.16  "|"33.8   "|"       "|"0.206  "|"0.899  "|"132.1  "|"101.7  "|"4.2    "|"00021"|"00000"|"00"|"2011YX62?                               "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01288"|"00605"|"000"|"FHR"|"52 Herculids                            "|" annual "|" 0"|"7      "|"253.9  "|"47.1   "|"1.51   "|"-0.31  "|"39.2   "|"       "|"0.958  "|"0.978  "|"203.1  "|"7.2    "|"62.8   "|"00013"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD" 
"01289"|"00606"|"000"|"JAU"|"January alpha Ursae Majorids            "|" annual "|" 0"|"286    "|"167.9  "|"61.9   "|"1.41   "|"-0.31  "|"38.8   "|"       "|"0.700  "|"0.898  "|"246.9  "|"286.1  "|"59.2   "|"00023"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01290"|"00607"|"000"|"TBO"|"12 Bootids                              "|" annual "|" 0"|"298    "|"212.9  "|"23.8   "|"0.64   "|"-0.37  "|"61.7   "|"       "|"0.962  "|"0.852  "|"197.6  "|"297.6  "|"120.0  "|"00020"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01291"|"00608"|"000"|"FAR"|"14 Aurigids                             "|" annual "|" 0"|"194    "|"76.8   "|"30.1   "|"0.90   "|"-0.03  "|"65.0   "|"       "|"0.511  "|"0.938  "|"270.6  "|"193.9  "|"164.0  "|"00020"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01292"|"00608"|"001"|"FAR"|"14 Aurigids                             "|" annual "|"-2"|"196.2  "|"80.9   "|"30.5   "|"       "|"       "|"66.0   "|"12.9   "|"0.557  "|"0.957  "|"264.6  "|"196.2  "|"164.3  "|"00011"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01293"|"00609"|"000"|"BOT"|"37 Comae Berenicids                     "|" annual "|" 0"|"290    "|"196.8  "|"30.4   "|"0.69   "|"-0.46  "|"60.9   "|"       "|"0.842  "|"0.923  "|"225.4  "|"289.8  "|"117.2  "|"00020"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01294"|"00610"|"000"|"SGM"|"68 Geminids                             "|" annual "|" 0"|"263    "|"112.5  "|"13.6   "|"0.84   "|"-0.08  "|"40.7   "|"       "|"0.083  "|"0.963  "|"150.2  "|"83.0   "|"28.0   "|"00028"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01295"|"00611"|"000"|"VCF"|"4 Canum Venaticids                      "|" annual "|" 0"|"270    "|"188.3  "|"43.9   "|"1.07   "|"-0.16  "|"56.2   "|"       "|"0.919  "|"0.838  "|"211.1  "|"269.6  "|"104.6  "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01296"|"00612"|"000"|"NCA"|"19 Canum Venaticids                     "|" annual "|" 0"|"254    "|"200.1  "|"43.3   "|"0.69   "|"-0.32  "|"53.3   "|"       "|"0.945  "|"0.785  "|"155.4  "|"254.1  "|"98.0   "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01297"|"00613"|"000"|"TLY"|"31 Lyncids                              "|" annual "|" 0"|"202    "|"128.0  "|"43.7   "|"0.83   "|"-0.38  "|"64.0   "|"       "|"0.958  "|"0.718  "|"155.7  "|"202.0  "|"137.1  "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01298"|"00613"|"001"|"TLY"|"31 Lyncids                              "|" annual "|"-2"|"200.4  "|"125.0  "|"42.3   "|"       "|"       "|"67.4   "|"17.2   "|"0.968  "|"0.944  "|"160.1  "|"200.4  "|"141.6  "|"00009"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01299"|"00614"|"000"|"JOS"|"January omega Serpentids                "|" annual "|" 0"|"308    "|"240.4  "|"-0.3   "|"0.74   "|"-0.19  "|"65.6   "|"       "|"0.718  "|"0.939  "|"116.1  "|"308.3  "|"141.1  "|"00017"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01300"|"00615"|"000"|"TOR"|"35 Comae Berenicids                     "|" annual "|" 0"|"292    "|"192.3  "|"22.9   "|"0.64   "|"-0.40  "|"63.6   "|"       "|"0.741  "|"0.924  "|"240.8  "|"292.2  "|"130.2  "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01301"|"00616"|"000"|"TOB"|"26 Comae Berenicids                     "|" annual "|" 0"|"300    "|"192.3  "|"23.4   "|"0.61   "|"-0.49  "|"61.2   "|"       "|"0.592  "|"0.950  "|"259.6  "|"299.7  "|"123.7  "|"00015"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01302"|"00617"|"000"|"IUM"|"iota Ursae Majorids                     "|" annual "|" 0"|"226    "|"129.6  "|"48.7   "|"0.92   "|"-0.29  "|"62.2   "|"       "|"0.811  "|"0.895  "|"231.9  "|"226.5  "|"125.5  "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01303"|"00618"|"000"|"THD"|"12 Hydrids                              "|" annual "|" 0"|"243    "|"131.8  "|"-13.3  "|"0.64   "|"-0.15  "|"64.1   "|"       "|"0.870  "|"0.991  "|"40.2   "|"63.2   "|"126.3  "|"00011"|"00000"|"00"|"1943W1(vanGent-Peltier-Daimaca)?        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01304"|"00618"|"001"|"THD"|"12 Hydrids                              "|" annual "|"-2"|"243.7  "|"131.8  "|"-13.3  "|"       "|"       "|"62.8   "|"8.58   "|"0.855  "|"0.901  "|"44.2   "|"63.7   "|"125.4  "|"00006"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
